-1.503739999999999938e-07,-1.527960000000000137e-07,-1.340920000000000072e-07,-9.291100000000000393e-08,-3.696409999999999812e-08,1.730029999999999908e-08,5.576690000000000023e-08,7.545919999999999849e-08,8.056220000000000124e-08,7.450250000000000158e-08,-2.185089999999999881e-07,-1.555569999999999946e-07,-3.533009999999999950e-07,-9.014600000000000266e-07,-5.679449999999999680e-07,-1.305489999999999972e-06,-2.341120000000000042e-06,-2.401899999999999822e-06,-1.605079999999999759e-06,-2.539299999999999981e-06,-4.885100000000000035e-06,-4.182609999999999414e-06,-9.827719999999998802e-06,-8.378750000000000035e-06,-8.562059999999999471e-06,-1.996530000000000009e-05,-1.667849999999999964e-05,-1.393770000000000040e-05,-2.680290000000000049e-05,-2.657650000000000211e-05,-3.212389999999999918e-05,-3.464920000000000022e-05,-5.154510000000000222e-05,-5.271550000000000037e-05,-8.840389999999999566e-05,-1.205649999999999951e-04,-1.275020000000000135e-04,-1.629279999999999823e-04,-1.539789999999999974e-04,-2.252250000000000129e-04,-1.857459999999999797e-04,-2.730850000000000053e-04,-1.106050000000000024e-04,-4.268049999999999904e-04,-2.849659999999999953e-04,-3.984669999999999510e-04,-6.374949999999999671e-04,-8.524980000000000361e-04,-9.292760000000000386e-04,-8.018450000000000317e-04,-1.101570000000000066e-03,-1.321069999999999927e-03,-1.213660000000000086e-03,-1.733189999999999904e-03,-1.700279999999999977e-03,-1.875790000000000009e-03,-2.432319999999999968e-03,-2.870549999999999925e-03,-3.262569999999999793e-03,-3.894649999999999935e-03,-5.194660000000000249e-03,-5.488579999999999848e-03,-6.239699999999999934e-03,-5.275059999999999819e-03,-6.438580000000000171e-03,-6.446539999999999736e-03,-7.041829999999999791e-03,-8.718160000000000839e-03,-9.157379999999999687e-03,-1.202890000000000036e-02,-1.347390000000000046e-02,-1.512770000000000087e-02,-1.659839999999999927e-02,-1.669609999999999844e-02,-1.829280000000000142e-02,-1.971750000000000239e-02,-1.861420000000000088e-02,-2.286759999999999834e-02,-2.259289999999999909e-02,-2.401369999999999894e-02,-2.714700000000000446e-02,-2.978609999999999938e-02,-3.303799999999999792e-02,-3.730630000000000751e-02,-4.077309999999999962e-02,-4.410859999999999781e-02,-5.054980000000000584e-02,-5.563179999999999514e-02,-5.917440000000000200e-02,-6.039289999999999936e-02,-6.271089999999999998e-02,-6.092219999999999580e-02,-6.218480000000000535e-02,-6.489079999999999848e-02,-6.340379999999999627e-02,-5.952119999999999633e-02,-5.744370000000000032e-02,-6.518939999999999457e-02,-5.699400000000000299e-02,-5.410319999999999019e-02,-4.809569999999999818e-02
-4.233440000000000120e-02,-4.314810000000000173e-02,-3.224930000000000158e-02,-3.485850000000000060e-02,-3.345340000000000119e-02,-2.849920000000000231e-02,-3.180829999999999769e-02,-3.905190000000000050e-02,-4.493790000000000284e-02,-4.899719999999999770e-02,-5.227899999999999908e-02,-5.275660000000000072e-02,-5.554510000000000003e-02,-4.994849999999999984e-02,-4.702350000000000280e-02,-4.472040000000000043e-02,-4.277519999999999240e-02,-4.235669999999999713e-02,-3.726949999999999708e-02,-3.666330000000000283e-02,-3.406549999999999856e-02,-2.999349999999999933e-02,-2.846499999999999725e-02,-2.462959999999999802e-02,-2.269040000000000293e-02,-2.223469999999999960e-02,-1.874370000000000203e-02,-1.738199999999999815e-02,-1.506650000000000003e-02,-1.337470000000000152e-02,-1.174050000000000094e-02,-1.079820000000000085e-02,-9.768010000000000581e-03,-8.191830000000000639e-03,-8.142619999999999719e-03,-6.988610000000000134e-03,-7.031029999999999745e-03,-5.895659999999999616e-03,-5.487630000000000285e-03,-4.604289999999999598e-03,-3.598109999999999850e-03,-2.670539999999999893e-03,-2.420030000000000098e-03,-1.574620000000000099e-03,-1.169410000000000067e-03,-9.390630000000000721e-04,-1.222589999999999961e-03,-1.079139999999999917e-03,-1.111000000000000008e-03,-1.058310000000000023e-03,-9.452919999999999205e-04,-8.367089999999999337e-04,-6.442519999999999974e-04,-6.136759999999999568e-04,-5.073069999999999186e-04,-4.952049999999999725e-04,-4.280759999999999990e-04,-3.696269999999999764e-04,-3.000869999999999883e-04,-2.075829999999999809e-04,-1.970620000000000184e-04,-1.285799999999999920e-04,-1.178920000000000022e-04,-9.127049999999999291e-05,-7.679930000000000177e-05,-6.760629999999999678e-05,-5.623079999999999702e-05,-3.834149999999999874e-05,-3.229049999999999857e-05,-1.911090000000000027e-05,-1.310500000000000074e-05,-1.218660000000000119e-05,-9.776550000000000442e-06,-8.396389999999999073e-06,-6.685499999999999772e-06,-4.940380000000000461e-06,-3.948290000000000106e-06,-3.417250000000000189e-06,-2.938500000000000326e-06,-1.805059999999999621e-06,-4.449780000000000026e-07,-1.959470000000000062e-06,-4.241380000000000092e-09,-8.932659999999999997e-07,-5.802539999999999759e-07,-1.319460000000000156e-08,-2.995009999999999765e-07,-1.219490000000000023e-07,-1.156380000000000062e-07,-2.205140000000000117e-07,-1.600860000000000215e-07,-9.814000000000000397e-08,-4.627469999999999945e-08,-1.371000000000000001e-08,2.557710000000000259e-09,1.131450000000000017e-08,1.798409999999999955e-08,2.397120000000000093e-08,2.945560000000000073e-08,3.474769999999999820e-08,-1.475969999999999948e-07
-1.561529999999999822e-07,-1.440469999999999928e-07,-1.069370000000000000e-07,-4.963849999999999811e-08,1.158490000000000039e-08,5.953040000000000610e-08,8.762769999999999261e-08,9.806749999999998793e-08,9.334039999999999585e-08,-2.225459999999999865e-07,-1.552549999999999963e-07,-3.614240000000000208e-07,-8.986650000000000601e-07,-5.956069999999999414e-07,-1.318880000000000068e-06,-2.431039999999999936e-06,-2.478210000000000113e-06,-1.527429999999999960e-06,-2.573879999999999911e-06,-5.254540000000000516e-06,-4.445909999999999925e-06,-1.072770000000000064e-05,-8.949599999999999830e-06,-8.956950000000000699e-06,-2.027229999999999901e-05,-1.714460000000000184e-05,-1.555100000000000069e-05,-2.832899999999999931e-05,-3.006340000000000086e-05,-3.714710000000000218e-05,-4.113859999999999945e-05,-5.988560000000000140e-05,-6.587279999999999720e-05,-1.006749999999999941e-04,-1.301599999999999871e-04,-1.447089999999999997e-04,-1.699670000000000076e-04,-1.836440000000000056e-04,-2.201790000000000073e-04,-2.162040000000000056e-04,-2.794459999999999804e-04,-1.733670000000000089e-04,-4.350240000000000010e-04,-3.396940000000000311e-04,-4.527199999999999887e-04,-6.859969999999999306e-04,-9.083070000000000163e-04,-9.905800000000000195e-04,-8.100260000000000403e-04,-1.145250000000000001e-03,-1.412899999999999920e-03,-1.190330000000000077e-03,-1.916149999999999928e-03,-1.767949999999999904e-03,-1.919810000000000093e-03,-2.555870000000000017e-03,-3.027510000000000184e-03,-3.452470000000000018e-03,-4.127020000000000341e-03,-5.508970000000000186e-03,-5.829850000000000136e-03,-6.687310000000000129e-03,-5.954919999999999831e-03,-7.266210000000000377e-03,-7.776090000000000259e-03,-8.390659999999999438e-03,-1.043029999999999999e-02,-1.037420000000000009e-02,-1.374700000000000054e-02,-1.496560000000000078e-02,-1.673080000000000053e-02,-1.774879999999999861e-02,-1.829859999999999820e-02,-1.984640000000000362e-02,-2.188630000000000089e-02,-2.234000000000000222e-02,-2.852069999999999952e-02,-2.991970000000000046e-02,-3.173959999999999282e-02,-3.500190000000000246e-02,-3.675490000000000007e-02,-3.955319999999999669e-02,-4.220880000000000465e-02,-4.499700000000000227e-02,-4.790860000000000257e-02,-5.314840000000000536e-02,-5.791309999999999514e-02,-6.179029999999999939e-02,-6.379469999999999585e-02,-6.576560000000000739e-02,-6.428899999999999892e-02,-6.592979999999999674e-02,-6.980530000000000068e-02,-7.031350000000000100e-02,-6.870249999999999968e-02,-6.855759999999999632e-02,-7.785360000000000891e-02,-7.073710000000001108e-02,-6.807380000000000375e-02,-6.192749999999999644e-02,-5.534360000000000668e-02
-5.557780000000000359e-02,-4.437839999999999840e-02,-4.652419999999999473e-02,-4.472709999999999880e-02,-3.939680000000000265e-02,-4.175219999999999626e-02,-4.737469999999999876e-02,-5.092050000000000048e-02,-5.314139999999999836e-02,-5.513790000000000358e-02,-5.514279999999999876e-02,-5.786599999999999383e-02,-5.230549999999999783e-02,-4.931140000000000523e-02,-4.710219999999999685e-02,-4.506790000000000102e-02,-4.422179999999999861e-02,-3.990910000000000291e-02,-3.866819999999999286e-02,-3.576669999999999849e-02,-3.161959999999999771e-02,-2.962520000000000084e-02,-2.605740000000000139e-02,-2.405509999999999940e-02,-2.320929999999999868e-02,-2.016590000000000049e-02,-1.864550000000000235e-02,-1.612929999999999919e-02,-1.490929999999999860e-02,-1.357760000000000043e-02,-1.278499999999999949e-02,-1.172189999999999864e-02,-1.044349999999999966e-02,-9.630939999999999293e-03,-8.652129999999999196e-03,-7.918800000000000144e-03,-7.813590000000000466e-03,-6.907680000000000244e-03,-5.647349999999999766e-03,-4.361649999999999902e-03,-3.238389999999999845e-03,-2.915560000000000200e-03,-1.994259999999999870e-03,-1.583800000000000008e-03,-1.110929999999999990e-03,-1.726850000000000043e-03,-1.308099999999999975e-03,-1.392020000000000106e-03,-1.270850000000000018e-03,-1.023480000000000006e-03,-9.906910000000001409e-04,-7.259989999999999586e-04,-6.714510000000001007e-04,-5.411659999999999344e-04,-5.217730000000000068e-04,-4.454090000000000176e-04,-4.076139999999999907e-04,-3.137470000000000168e-04,-2.584110000000000031e-04,-2.044819999999999982e-04,-1.466890000000000045e-04,-1.270789999999999940e-04,-9.789819999999999046e-05,-8.127880000000000521e-05,-7.130300000000000494e-05,-6.054990000000000112e-05,-4.276109999999999959e-05,-3.703039999999999701e-05,-2.246570000000000075e-05,-1.542019999999999849e-05,-1.373549999999999919e-05,-1.082459999999999967e-05,-9.243020000000000825e-06,-7.598619999999999256e-06,-5.653619999999999243e-06,-4.532630000000000003e-06,-3.910380000000000159e-06,-3.349530000000000268e-06,-2.087980000000000040e-06,-8.152910000000000178e-07,-2.029679999999999683e-06,-4.444360000000000233e-07,-9.807059999999999409e-07,-6.700879999999999318e-07,-1.468309999999999997e-07,-3.501120000000000053e-07,-1.712249999999999996e-07,-1.488549999999999919e-07,-2.337229999999999813e-07,-1.752139999999999965e-07,-1.144279999999999974e-07,-5.986530000000000336e-08,-2.187470000000000264e-08,-7.018900000000000443e-10,1.082640000000000058e-08,1.850139999999999982e-08,2.479590000000000037e-08,3.064550000000000135e-08,3.658199999999999630e-08,-1.377650000000000163e-07,-1.505450000000000024e-07
-1.447139999999999815e-07,-1.140639999999999949e-07,-6.062539999999999705e-08,1.456089999999999880e-09,5.431160000000000175e-08,8.837080000000000672e-08,1.027539999999999949e-07,9.737719999999999663e-08,-2.121340000000000121e-07,-1.596639999999999929e-07,-3.711970000000000118e-07,-8.550960000000000755e-07,-6.605629999999999044e-07,-1.313510000000000067e-06,-2.434809999999999817e-06,-2.510259999999999662e-06,-1.485970000000000064e-06,-2.633030000000000013e-06,-5.594089999999999663e-06,-4.754849999999999885e-06,-1.138549999999999967e-05,-9.363119999999999896e-06,-9.234880000000000595e-06,-1.940030000000000126e-05,-1.694719999999999929e-05,-1.744740000000000171e-05,-2.782019999999999835e-05,-3.350960000000000185e-05,-4.289479999999999460e-05,-4.781770000000000128e-05,-6.965849999999999722e-05,-7.999689999999999297e-05,-1.144560000000000033e-04,-1.415850000000000073e-04,-1.610559999999999976e-04,-1.781429999999999917e-04,-2.059190000000000185e-04,-2.167609999999999936e-04,-2.411690000000000079e-04,-2.835490000000000189e-04,-2.458459999999999769e-04,-4.400230000000000525e-04,-4.127280000000000098e-04,-5.318179999999999826e-04,-7.550910000000000521e-04,-9.828820000000000265e-04,-1.074890000000000003e-03,-8.550189999999999397e-04,-1.211929999999999952e-03,-1.518699999999999998e-03,-1.182909999999999908e-03,-2.119250000000000040e-03,-1.855520000000000043e-03,-1.991810000000000108e-03,-2.731509999999999928e-03,-3.263069999999999860e-03,-3.752849999999999849e-03,-4.488550000000000005e-03,-5.914929999999999667e-03,-6.276750000000000211e-03,-7.207800000000000318e-03,-6.765379999999999658e-03,-8.085260000000000363e-03,-8.992899999999999852e-03,-9.534360000000000404e-03,-1.182399999999999944e-02,-1.137279999999999888e-02,-1.516810000000000033e-02,-1.626359999999999958e-02,-1.820240000000000052e-02,-1.901520000000000293e-02,-2.013129999999999781e-02,-2.193200000000000011e-02,-2.485000000000000056e-02,-2.709680000000000075e-02,-3.501880000000000270e-02,-3.785099999999999576e-02,-3.972359999999999780e-02,-4.307049999999999768e-02,-4.376479999999999954e-02,-4.644150000000000361e-02,-4.718359999999999915e-02,-4.964649999999999619e-02,-5.249069999999999431e-02,-5.653619999999999479e-02,-6.110100000000000253e-02,-6.512489999999999946e-02,-6.756269999999998943e-02,-6.919750000000000900e-02,-6.827600000000000335e-02,-7.053439999999999710e-02,-7.569420000000000315e-02,-7.824649999999999661e-02,-7.857260000000000633e-02,-7.952649999999999997e-02,-8.874830000000000219e-02,-8.262489999999998724e-02,-8.000989999999999491e-02,-7.421269999999999256e-02,-6.757810000000000206e-02,-6.756869999999999543e-02
-5.759529999999999511e-02,-5.949320000000000302e-02,-5.800459999999999644e-02,-5.317209999999999992e-02,-5.431480000000000335e-02,-5.757780000000000536e-02,-5.805659999999999987e-02,-5.800399999999999306e-02,-5.844389999999999308e-02,-5.795030000000000320e-02,-6.031019999999999437e-02,-5.514550000000000701e-02,-5.211419999999999247e-02,-4.985090000000000354e-02,-4.751520000000000049e-02,-4.600530000000000591e-02,-4.266990000000000366e-02,-4.060559999999999864e-02,-3.744809999999999806e-02,-3.336889999999999995e-02,-3.090849999999999848e-02,-2.769250000000000184e-02,-2.565480000000000191e-02,-2.440499999999999961e-02,-2.186859999999999846e-02,-2.025129999999999986e-02,-1.780659999999999882e-02,-1.688729999999999745e-02,-1.573770000000000030e-02,-1.493749999999999939e-02,-1.370060000000000028e-02,-1.276050000000000101e-02,-1.116400000000000031e-02,-1.044870000000000174e-02,-8.981609999999999247e-03,-1.002470000000000097e-02,-8.668709999999999610e-03,-7.030429999999999839e-03,-5.421559999999999747e-03,-4.035099999999999798e-03,-3.591619999999999795e-03,-2.543699999999999867e-03,-2.086510000000000187e-03,-1.391890000000000011e-03,-2.234869999999999912e-03,-1.568460000000000036e-03,-1.681070000000000004e-03,-1.492309999999999947e-03,-1.109430000000000008e-03,-1.158930000000000073e-03,-8.167939999999999185e-04,-7.396030000000000269e-04,-5.798710000000000322e-04,-5.496769999999999348e-04,-4.656119999999999595e-04,-4.407680000000000192e-04,-3.345909999999999683e-04,-3.056570000000000315e-04,-2.200259999999999835e-04,-1.697459999999999974e-04,-1.404689999999999997e-04,-1.072149999999999959e-04,-8.764839999999999925e-05,-7.674789999999999748e-05,-6.662069999999999049e-05,-4.998589999999999858e-05,-4.380399999999999599e-05,-2.789019999999999938e-05,-1.910480000000000045e-05,-1.596839999999999775e-05,-1.237039999999999933e-05,-1.049160000000000133e-05,-9.050610000000000070e-06,-6.762219999999999946e-06,-5.416050000000000432e-06,-4.563180000000000075e-06,-3.814089999999999764e-06,-2.470500000000000318e-06,-1.393470000000000103e-06,-2.019630000000000093e-06,-1.026909999999999922e-06,-1.089279999999999971e-06,-8.028379999999999526e-07,-3.603840000000000062e-07,-4.337460000000000248e-07,-2.432460000000000064e-07,-1.918890000000000052e-07,-2.578039999999999969e-07,-1.999449999999999815e-07,-1.394499999999999947e-07,-8.099429999999999358e-08,-3.576630000000000045e-08,-7.951010000000001063e-09,7.382430000000000117e-09,1.650750000000000074e-08,2.345699999999999954e-08,3.025780000000000112e-08,3.772330000000000269e-08,-1.214559999999999991e-07,-1.363209999999999936e-07,-1.360659999999999956e-07
-1.142289999999999967e-07,-7.101470000000000128e-08,-1.688390000000000205e-08,3.304019999999999433e-08,6.813969999999999704e-08,8.376460000000000085e-08,7.499489999999999876e-08,-1.850989999999999821e-07,-1.765609999999999887e-07,-3.922690000000000300e-07,-7.776730000000000842e-07,-7.827660000000000624e-07,-1.300240000000000107e-06,-2.331940000000000326e-06,-2.489040000000000059e-06,-1.533880000000000127e-06,-2.760219999999999976e-06,-5.870770000000000205e-06,-5.154520000000000075e-06,-1.154989999999999931e-05,-9.550719999999999590e-06,-9.459030000000000812e-06,-1.731390000000000037e-05,-1.616549999999999964e-05,-1.955569999999999981e-05,-2.524540000000000058e-05,-3.670409999999999981e-05,-4.915910000000000169e-05,-5.463840000000000190e-05,-8.078520000000000709e-05,-9.457469999999998747e-05,-1.296070000000000078e-04,-1.551360000000000000e-04,-1.756659999999999949e-04,-1.879340000000000069e-04,-2.177540000000000161e-04,-2.174020000000000032e-04,-2.562139999999999969e-04,-2.870740000000000097e-04,-3.210210000000000017e-04,-4.478130000000000305e-04,-5.105919999999999253e-04,-6.475990000000000045e-04,-8.595400000000000002e-04,-1.091039999999999935e-03,-1.200109999999999892e-03,-9.702099999999999960e-04,-1.325020000000000104e-03,-1.654480000000000057e-03,-1.223150000000000105e-03,-2.349270000000000091e-03,-1.981899999999999981e-03,-2.115350000000000216e-03,-2.984479999999999859e-03,-3.614120000000000180e-03,-4.218310000000000289e-03,-5.036389999999999964e-03,-6.436530000000000203e-03,-6.857839999999999596e-03,-7.815799999999999484e-03,-7.708770000000000205e-03,-8.907280000000000059e-03,-1.004649999999999987e-02,-1.047290000000000026e-02,-1.286479999999999915e-02,-1.222870000000000033e-02,-1.633729999999999905e-02,-1.750800000000000273e-02,-1.974899999999999919e-02,-2.072339999999999946e-02,-2.254959999999999951e-02,-2.494189999999999949e-02,-2.889420000000000183e-02,-3.285380000000000245e-02,-4.160500000000000309e-02,-4.532560000000000061e-02,-4.706930000000000142e-02,-5.041100000000000442e-02,-5.034340000000000342e-02,-5.329400000000000803e-02,-5.250200000000000006e-02,-5.515869999999999801e-02,-5.842220000000000052e-02,-6.162090000000000622e-02,-6.614010000000000722e-02,-7.000570000000000404e-02,-7.224589999999998791e-02,-7.343939999999998802e-02,-7.302580000000000182e-02,-7.587289999999999313e-02,-8.204989999999999506e-02,-8.637439999999999007e-02,-8.825510000000000299e-02,-8.976969999999999394e-02,-9.779569999999999930e-02,-9.277109999999999523e-02,-9.020569999999999977e-02,-8.513310000000000322e-02,-7.917719999999998925e-02,-7.901640000000000053e-02,-7.129539999999999489e-02
-7.292730000000000046e-02,-7.219939999999999691e-02,-6.871380000000000543e-02,-6.886469999999998703e-02,-6.976319999999999744e-02,-6.701460000000000750e-02,-6.438950000000000229e-02,-6.287890000000000146e-02,-6.169850000000000334e-02,-6.317709999999999992e-02,-5.870219999999999605e-02,-5.558690000000000159e-02,-5.307130000000000875e-02,-5.027730000000000393e-02,-4.797599999999999781e-02,-4.563400000000000095e-02,-4.269819999999999866e-02,-3.941830000000000334e-02,-3.560259999999999814e-02,-3.277950000000000308e-02,-2.993070000000000105e-02,-2.783489999999999923e-02,-2.619109999999999841e-02,-2.399219999999999825e-02,-2.230570000000000122e-02,-2.023679999999999923e-02,-1.924930000000000044e-02,-1.808399999999999938e-02,-1.708379999999999968e-02,-1.556500000000000071e-02,-1.484070000000000181e-02,-1.259599999999999956e-02,-1.210470000000000122e-02,-1.008189999999999954e-02,-1.211500000000000077e-02,-1.048829999999999901e-02,-8.597000000000000475e-03,-6.723709999999999930e-03,-5.065270000000000189e-03,-4.473829999999999821e-03,-3.251120000000000138e-03,-2.690880000000000095e-03,-1.856870000000000048e-03,-2.696210000000000100e-03,-1.863120000000000010e-03,-1.953550000000000078e-03,-1.702589999999999919e-03,-1.207170000000000031e-03,-1.324429999999999922e-03,-9.164929999999999952e-04,-8.200650000000000300e-04,-6.287810000000000231e-04,-5.823550000000000037e-04,-4.917149999999999906e-04,-4.682730000000000074e-04,-3.634800000000000097e-04,-3.433219999999999631e-04,-2.461799999999999774e-04,-1.973380000000000002e-04,-1.594839999999999930e-04,-1.201679999999999919e-04,-9.669799999999998796e-05,-8.461559999999998993e-05,-7.474110000000000172e-05,-6.054299999999999954e-05,-5.291770000000000328e-05,-3.594659999999999902e-05,-2.453960000000000134e-05,-1.908059999999999821e-05,-1.455920000000000114e-05,-1.215049999999999996e-05,-1.090910000000000030e-05,-8.241649999999999264e-06,-6.601749999999999939e-06,-5.377240000000000206e-06,-4.316960000000000084e-06,-2.951709999999999900e-06,-2.138390000000000290e-06,-1.946230000000000084e-06,-1.639999999999999968e-06,-1.218100000000000035e-06,-9.780039999999998946e-07,-6.404160000000000616e-07,-5.574549999999999846e-07,-3.359499999999999874e-07,-2.417940000000000011e-07,-2.973459999999999946e-07,-2.370830000000000061e-07,-1.750049999999999978e-07,-1.114419999999999996e-07,-5.744889999999999504e-08,-2.106079999999999824e-08,-2.236949999999999963e-10,1.175020000000000188e-08,2.083690000000000112e-08,3.033210000000000199e-08,4.123970000000000101e-08,-9.862950000000000315e-08,-1.139059999999999878e-07,-1.189140000000000152e-07,-1.082629999999999948e-07
-8.128219999999998387e-08,-4.421900000000000043e-08,-7.080800000000000612e-09,2.106920000000000248e-08,3.250720000000000537e-08,1.567680000000000112e-08,-1.479570000000000060e-07,-2.201460000000000180e-07,-4.454639999999999713e-07,-7.060149999999999861e-07,-9.844729999999999508e-07,-1.316429999999999990e-06,-2.144600000000000185e-06,-2.432200000000000193e-06,-1.751119999999999973e-06,-3.021370000000000009e-06,-6.045140000000000198e-06,-5.695369999999999310e-06,-1.102049999999999892e-05,-9.557080000000000661e-06,-9.824590000000000070e-06,-1.456410000000000003e-05,-1.524410000000000030e-05,-2.178039999999999902e-05,-2.127139999999999763e-05,-3.936739999999999852e-05,-5.544949999999999825e-05,-6.161390000000000313e-05,-9.300920000000000389e-05,-1.095410000000000003e-04,-1.462459999999999954e-04,-1.712120000000000135e-04,-1.894750000000000113e-04,-2.004079999999999826e-04,-2.216659999999999746e-04,-2.244290000000000022e-04,-2.631190000000000265e-04,-2.941209999999999983e-04,-3.934799999999999799e-04,-4.674890000000000230e-04,-6.377499999999999706e-04,-8.095749999999999865e-04,-1.014109999999999925e-03,-1.249220000000000105e-03,-1.387800000000000014e-03,-1.197450000000000077e-03,-1.520279999999999939e-03,-1.852549999999999900e-03,-1.371360000000000070e-03,-2.631109999999999872e-03,-2.193210000000000125e-03,-2.339050000000000070e-03,-3.350549999999999883e-03,-4.116569999999999951e-03,-4.892800000000000100e-03,-5.805030000000000086e-03,-7.083370000000000291e-03,-7.596359999999999918e-03,-8.552979999999999958e-03,-8.814340000000000369e-03,-9.834360000000000324e-03,-1.101220000000000150e-02,-1.134929999999999967e-02,-1.366179999999999999e-02,-1.314209999999999857e-02,-1.744899999999999923e-02,-1.898709999999999981e-02,-2.172659999999999869e-02,-2.327420000000000183e-02,-2.593670000000000350e-02,-2.912839999999999874e-02,-3.400950000000000500e-02,-3.928830000000000516e-02,-4.758680000000000548e-02,-5.175380000000000258e-02,-5.351349999999999857e-02,-5.668310000000000015e-02,-5.645180000000000337e-02,-5.988519999999999954e-02,-5.867170000000000024e-02,-6.219069999999999460e-02,-6.654789999999999317e-02,-6.976030000000001119e-02,-7.443879999999999941e-02,-7.782110000000000416e-02,-7.926419999999999300e-02,-7.988359999999999905e-02,-7.968160000000000520e-02,-8.279400000000000648e-02,-8.944019999999999748e-02,-9.510580000000000422e-02,-9.821339999999999237e-02,-1.000049999999999967e-01,-1.062029999999999919e-01,-1.024200000000000110e-01,-9.996319999999998818e-02,-9.586970000000000214e-02,-9.116019999999999679e-02,-9.083460000000000145e-02,-8.580589999999999051e-02,-8.682639999999998415e-02
-8.656569999999999543e-02,-8.444119999999999404e-02,-8.397410000000000985e-02,-8.336030000000001217e-02,-7.824659999999999949e-02,-7.332289999999999641e-02,-6.953010000000001134e-02,-6.729949999999999821e-02,-6.708469999999999711e-02,-6.350999999999999701e-02,-6.019510000000000138e-02,-5.720259999999999234e-02,-5.387490000000000334e-02,-5.077369999999999800e-02,-4.918349999999999805e-02,-4.545420000000000016e-02,-4.221559999999999896e-02,-3.887699999999999489e-02,-3.588230000000000586e-02,-3.332699999999999552e-02,-3.106959999999999583e-02,-2.900029999999999969e-02,-2.672370000000000301e-02,-2.489079999999999765e-02,-2.337440000000000351e-02,-2.187309999999999949e-02,-2.050500000000000239e-02,-1.915270000000000167e-02,-1.733749999999999875e-02,-1.659659999999999955e-02,-1.392899999999999867e-02,-1.350210000000000125e-02,-1.115139999999999881e-02,-1.373139999999999951e-02,-1.203860000000000173e-02,-1.007659999999999979e-02,-8.073300000000000268e-03,-6.209619999999999897e-03,-5.480279999999999700e-03,-4.073499999999999864e-03,-3.367939999999999823e-03,-2.530820000000000031e-03,-3.074050000000000046e-03,-2.193979999999999889e-03,-2.198190000000000040e-03,-1.891450000000000032e-03,-1.325779999999999927e-03,-1.470769999999999933e-03,-1.027460000000000005e-03,-9.154700000000000424e-04,-6.966500000000000470e-04,-6.261619999999999860e-04,-5.286149999999999660e-04,-4.923180000000000524e-04,-4.010180000000000558e-04,-3.677880000000000233e-04,-2.834900000000000115e-04,-2.270499999999999895e-04,-1.838209999999999736e-04,-1.362370000000000172e-04,-1.080809999999999974e-04,-9.447839999999999992e-05,-8.407499999999999717e-05,-7.322650000000000101e-05,-6.340550000000000136e-05,-4.614060000000000340e-05,-3.162210000000000341e-05,-2.307639999999999813e-05,-1.737190000000000218e-05,-1.408140000000000040e-05,-1.281150000000000092e-05,-9.910260000000001233e-06,-7.981360000000000101e-06,-6.307409999999999806e-06,-4.847909999999999634e-06,-3.514219999999999872e-06,-2.936899999999999782e-06,-1.901120000000000019e-06,-2.153220000000000113e-06,-1.374049999999999999e-06,-1.181549999999999936e-06,-9.329559999999999534e-07,-7.152620000000000689e-07,-4.409819999999999713e-07,-2.954719999999999872e-07,-3.537579999999999573e-07,-2.871429999999999925e-07,-2.216770000000000070e-07,-1.531049999999999936e-07,-9.050959999999999938e-08,-4.419519999999999727e-08,-1.526520000000000225e-08,2.631979999999999838e-09,1.694109999999999809e-08,3.186409999999999877e-08,4.832699999999999990e-08,-6.853700000000000021e-08,-8.385569999999999033e-08,-9.499939999999998443e-08,-9.785519999999999602e-08,-9.081730000000000153e-08
